,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,55.1379336857948,551.4143491919735,63.122,23504.706
1,2,12.893294121683155,54.709112845932374,181.642,26953.557
2,3,14.054833819706946,93.13684411553139,191.508,15957.605
3,4,10.616418001170638,50.10595437857587,186.827,11987.468
4,5,4.387475534746538,7.3502811873236915,162.713,21289.363
5,6,6.763844629334299,20.83587721091274,157.425,43835.933
6,7,1.3663431635800327,0.47338483197886305,166.207,11882.1
7,8,1.432832595679586,0.6767386810441811,162.829,27206.293
8,9,11.307544371449074,46.526580912793804,156.42,12401.293
9,10,7.375122582548902,24.360398730012676,156.792,21158.061
10,11,13.436009383453948,47.30017699068393,156.832,21567.322
11,12,13.118071687068658,31.46366358396129,168.511,14487.333
12,13,4.209053399537869,7.722614546139981,157.748,18105.246
13,14,6.2444329738606426,11.232087533846189,159.888,79607.539
14,15,11.92446315560188,25.04623852988247,158.597,29651.043
15,16,5.427490770781238,9.24704510851599,157.731,42985.96
16,17,3.4504835487107384,2.7056384393633266,172.285,14122.785
17,18,12.486155363565153,29.08683862632396,159.024,17348.863
18,19,5.3966915100645805,5.491817353513588,164.382,18022.337
19,20,2.002228371585306,1.0708232598800762,177.434,13886.722
20,21,10.469185325410859,20.900272966272745,158.773,17412.593
21,22,2.482524213971014,1.401917846537904,158.729,13747.963
22,23,8.713143277351076,16.683630655910576,166.486,17539.803
23,24,2.125783269625855,1.0839597137365364,158.239,13772.67
24,25,3.3934799149723576,4.12504665930421,158.468,13764.561
25,26,3.3778670250610103,4.398519113314121,158.919,13720.902
26,27,5.831814639500229,7.875583686016638,158.988,17314.144
27,28,8.863962602630394,15.10978520283674,158.192,16907.189
28,29,7.8298648620854,24.85674475898554,158.552,31681.282
29,30,4.974899180138077,6.497868939779023,162.595,17433.411
30,31,4.610649074711675,4.735937098273155,163.1,16931.04
31,32,4.398586851986782,3.788638497193377,162.489,17074.378
32,33,4.022598719677984,2.9781833651219576,164.729,16954.009
33,34,3.388059209130586,2.1496741443424345,160.793,13649.398
34,35,2.10125223868721,0.8021890612019994,162.483,13621.328
35,36,2.1543615723489973,0.7064903878150217,164.132,13989.305
36,37,2.3915728181596654,0.8461612616722568,162.405,13614.647
37,38,2.926658720035271,1.6665875025670465,160.873,16945.296
38,39,3.1907778610189323,1.8241617116617974,161.046,13624.63
39,40,2.737225512671457,1.341081613133606,161.889,13490.55
40,41,2.573458648229244,1.1515729637839855,165.481,13743.769
41,42,2.5036348127539876,1.1181740227118135,158.048,13487.166
42,43,2.4559776905906974,1.1297126079330948,158.499,13509.319
43,44,2.4058613228316554,1.1515153713094421,159.22,13500.59
44,45,2.382653727922855,1.1701404764321224,162.97,13497.39
45,46,2.423787179313746,1.1804439454467437,158.284,13551.753
46,47,2.4506326673721928,1.1787560504749726,158.987,13509.498
47,48,2.460885813850333,1.1637597595281923,159.16,13523.561
48,49,2.4561133388223704,1.1371167278511636,168.233,13508.431
49,50,2.437268676478184,1.1000909057068085,159.804,13565.726
50,51,2.407132840883837,1.0554088773506245,158.776,13487.476
51,52,2.3684862136729103,1.00548433285447,163.51,13914.353
52,53,2.3241990477012324,0.9530254008004699,163.52,13582.941
53,54,2.276292700033024,0.8999867898800578,162.648,13736.154
54,55,2.2268647403889945,0.8481927042876164,157.705,13510.476
55,56,2.177350894480388,0.7988222932340335,161.568,13523.903
56,57,2.129420214081544,0.7530804112239737,158.439,13501.867
57,58,2.08385969446332,0.7114239353556988,158.44,13522.361
58,59,2.0410658134124686,0.6739236587823173,164.129,13548.703
59,60,2.001469687753727,0.6406464163899634,157.881,13519.194
60,61,1.9652837863517894,0.6114603358950668,158.592,13533.374
61,62,1.9327076630395146,0.5861914206961018,158.742,13517.763
62,63,1.9036754072493318,0.5645181512299968,163.239,13648.388
63,64,1.8780794715596558,0.5461113404881581,158.728,13483.62
64,65,1.855631770567597,0.5305607405141662,163.143,13612.376
65,66,1.8362440080151865,0.5175750804960193,175.053,13873.707
66,67,1.819709028292789,0.5068370049844834,158.428,13534.133
67,68,1.8057232702907369,0.4980174444001233,159.217,13556.267
68,69,1.7939731061628565,0.49081397273763094,158.215,13529.978
69,70,1.784177839552469,0.48496681922459145,158.264,13519.819
70,71,1.7760745374862195,0.4802492310029995,163.554,13811.434
71,72,1.76942621043385,0.476467112621151,159.97,13529.5
72,73,1.7640265891305065,0.4734593326405503,159.061,13498.777
73,74,1.7596530884396513,0.4710720668363816,158.807,13528.478
74,75,1.7561449936650186,0.4691918078571559,165.805,13570.512
75,76,1.7533595117648106,0.46772305584040536,175.211,13654.619
76,77,1.7511716837734097,0.46658610308502235,158.116,13524.387
77,78,1.7494643959920486,0.4657105950782654,164.755,13555.633
78,79,1.7481502483941656,0.4650443463683537,157.799,13491.27
79,80,1.7471476098819219,0.4645412103292356,160.786,13531.225
80,81,1.7463923655380418,0.46416557254998125,158.279,13526.539
81,82,1.7458341129760315,0.4638898169160186,162.19,13506.677
82,83,1.7454245737887861,0.4636887869085876,158.547,13518.906
83,84,1.7451282142401547,0.46354405249678593,158.111,13481.337
84,85,1.7449248245191553,0.463444831066428,159.462,13549.688
85,86,1.7447818119743141,0.4633752739513785,164.696,13679.214
86,87,1.7446857607473971,0.4633285461288316,161.288,13515.505
87,88,1.7446254172596616,0.4632990219657004,160.29,13479.588
88,89,1.7445866741358307,0.4632799935378969,164.516,13593.506
89,90,1.7445618213032956,0.4632677359916151,158.602,13504.889
90,91,1.7445480038518104,0.4632607893100059,158.974,13512.455
91,92,1.7445412781565812,0.4632572630712176,159.913,13509.6
92,93,1.7445332611481463,0.4632533294634308,158.589,13515.935
93,94,1.7445315371538141,0.4632523213806867,163.862,13615.819
94,95,1.7445293451159634,0.4632511819448364,165.353,13876.001
95,96,1.744516447158305,0.46324531444521955,158.59,13496.59
96,97,1.7445148710326022,0.463244533012888,159.443,13554.994
97,98,1.7445056567540993,0.46324036529355156,166.866,13548.849
98,99,1.7444976576223583,0.4632367575755149,165.574,13777.237
99,100,1.7444866502441636,0.46323181652818124,162.599,13584.971
100,101,1.744471579531754,0.46322507052926126,163.687,13564.943
101,102,1.7444599938734706,0.46321988529933844,159.286,13557.762
102,103,1.7444482843163263,0.4632146469453343,158.513,13525.862
103,104,1.7444359477225797,0.46320913339447456,160.283,13553.438
104,105,1.7444253920291546,0.4632044156011256,174.608,13599.026
105,106,1.7444147711210993,0.4631996703192129,160.434,13493.474
106,107,1.7444006515597819,0.4631933651855552,160.825,13549.121
107,108,1.744395726470473,0.46319116419447076,158.048,13503.983
108,109,1.7443827087112078,0.4631853519087813,159.009,13508.875
109,110,1.7443781324741279,0.46318330784845657,163.708,13892.141
110,111,1.7443664687238902,0.46317810077035826,161.936,13961.216
111,112,1.7443622439555044,0.46317621445728,160.886,13489.167
112,113,1.7443519343613039,0.46317161235837717,162.424,13703.801
113,114,1.744348245332847,0.4631699652135482,162.026,13503.666
114,115,1.7443433918492373,0.4631677986340455,160.574,13553.008
115,116,1.744339892723887,0.4631662367195711,158.331,13508.884
116,117,1.7443340341484008,0.46316362176238807,159.154,13533.422
117,118,1.7443305349843792,0.4631620599079994,159.02,13514.973
118,119,1.7443268211179719,0.4631604022903957,163.686,13501.133
119,120,1.744323483696367,0.4631589126781677,166.101,13562.832
120,121,1.744322129258264,0.4631583081371915,157.872,13491.918
121,122,1.7443168346958862,0.46315594516168324,163.605,13909.068
122,123,1.7443154802479581,0.4631553406359715,169.921,13787.425
123,124,1.7443164323502627,0.46315576553859483,164.862,13567.03
124,125,1.744315077896485,0.4631551610219711,158.538,13520.765
125,126,1.7443130948800816,0.463154276001842,176.595,13712.892
126,127,1.744318199356898,0.46315655403047146,158.638,13527.821
